# U  POINT_DATA 64516
#  x  y  z  U_x  U_y  U_z  
3508487.5 3730412.5 2 0.8070591474 -0.01923640934 0.02209164272
3508487.5 3730387.5 2 0.6069607955 0.01877769935 0.03277217721
3508512.5 3730412.5 2 0.8220135676 -0.02623139965 0.02329929049
3508512.5 3730387.5 2 0.6359611422 0.008820727675 0.03765728589
3508537.5 3730412.5 2 0.8356183622 -0.03313930801 0.02319429784
3508537.5 3730387.5 2 0.6668897734 -0.0002317305801 0.03871603616
3508562.5 3730412.5 2 0.8502747918 -0.04224402674 0.02346848814
3508562.5 3730387.5 2 0.6991177316 -0.01255888841 0.04225283677
3508587.5 3730412.5 2 0.8626292959 -0.05229444196 0.02280211904
3508587.5 3730387.5 2 0.7288009105 -0.02668467359 0.04299518364
3508612.5 3730412.5 2 0.8731577461 -0.06243519502 0.02184288316
3508612.5 3730387.5 2 0.7555966898 -0.03993371559 0.04272118918
3508637.5 3730412.5 2 0.8826481659 -0.07123867121 0.01916058845
3508637.5 3730387.5 2 0.7826057143 -0.05008413896 0.03831756492
3508662.5 3730412.5 2 0.8916269319 -0.07971351225 0.01683088323
3508662.5 3730387.5 2 0.8090773501 -0.05846999498 0.03446222212
3508687.5 3730412.5 2 0.8968523503 -0.08739379921 0.01478243835
3508687.5 3730387.5 2 0.8273163432 -0.0671667389 0.03082411885
3508712.5 3730412.5 2 0.9015043396 -0.0909284879 0.01187283333
3508712.5 3730387.5 2 0.8428796017 -0.07123154996 0.02407012275
3508737.5 3730412.5 2 0.9075482901 -0.09269476598 0.008841866345
3508737.5 3730387.5 2 0.8594350152 -0.07371174972 0.01816397557
3508762.5 3730412.5 2 0.9151266949 -0.09492685366 0.006760681887
3508762.5 3730387.5 2 0.8768002997 -0.0777258375 0.01433904594
3508787.5 3730412.5 2 0.9218533077 -0.0977684784 0.004831528624
3508787.5 3730387.5 2 0.891065749 -0.08301368146 0.0111979902
3508812.5 3730412.5 2 0.9279478184 -0.1014790334 0.003213182262
3508812.5 3730387.5 2 0.9031896876 -0.0897196147 0.008255255694
3508837.5 3730412.5 2 0.932453462 -0.1057408968 0.001936482393
3508837.5 3730387.5 2 0.9117883511 -0.09681604225 0.006079809415
3508862.5 3730412.5 2 0.9358824576 -0.1101228829 0.0008357454713
3508862.5 3730387.5 2 0.9181643517 -0.1038130696 0.004055774444
3508887.5 3730412.5 2 0.9376801916 -0.1143779671 2.872356309e-005
3508887.5 3730387.5 2 0.9218116431 -0.1101961691 0.002591467708
3508912.5 3730412.5 2 0.9385247915 -0.1183931568 -0.0008455076267
3508912.5 3730387.5 2 0.9240872627 -0.1160956595 0.001067662956
3508937.5 3730412.5 2 0.9384596922 -0.1220702587 -0.001579501651
3508937.5 3730387.5 2 0.9246182562 -0.1212686256 -0.0001109562976
3508962.5 3730412.5 2 0.9379388289 -0.125371779 -0.002153764731
3508962.5 3730387.5 2 0.9244234146 -0.1258609792 -0.001223354354
3508987.5 3730412.5 2 0.9366126066 -0.1282590376 -0.002596556866
3508987.5 3730387.5 2 0.9232114644 -0.1297602247 -0.00208860691
3509012.5 3730412.5 2 0.9348313488 -0.1307412422 -0.002987518832
3509012.5 3730387.5 2 0.9215554676 -0.1331545203 -0.002941063568
3509037.5 3730412.5 2 0.9324719947 -0.1328284624 -0.00337760963
3509037.5 3730387.5 2 0.9192053589 -0.1359862784 -0.003659004011
3509062.5 3730412.5 2 0.9299036948 -0.1345245509 -0.003642423074
3509062.5 3730387.5 2 0.9167020705 -0.1383581628 -0.004324399507
3509087.5 3730412.5 2 0.9268700219 -0.1358413913 -0.003862704268
3509087.5 3730387.5 2 0.9136705451 -0.1401871111 -0.004850333083
3509112.5 3730412.5 2 0.9235421831 -0.1367898729 -0.003982692519
3509112.5 3730387.5 2 0.9104281245 -0.141611616 -0.005312867294
3509137.5 3730412.5 2 0.9197691794 -0.1374281995 -0.004173789626
3509137.5 3730387.5 2 0.9066796396 -0.1426332819 -0.005744565485
3509162.5 3730412.5 2 0.9159116327 -0.1377519503 -0.004291217949
3509162.5 3730387.5 2 0.9029265031 -0.143323912 -0.006167647924
3509187.5 3730412.5 2 0.91179851 -0.1377886863 -0.004405565664
3509187.5 3730387.5 2 0.8988555121 -0.1436157278 -0.006510167899
3509212.5 3730412.5 2 0.9075117309 -0.1375228778 -0.004420068504
3509212.5 3730387.5 2 0.8946953915 -0.1435973317 -0.00679166983
3509237.5 3730412.5 2 0.9028977867 -0.1370304085 -0.004519742918
3509237.5 3730387.5 2 0.89015166 -0.1432949888 -0.007083273108
3509262.5 3730412.5 2 0.8982958622 -0.1362798371 -0.004592144892
3509262.5 3730387.5 2 0.8857037325 -0.142746949 -0.007409599669
3509287.5 3730412.5 2 0.8935948078 -0.135310563 -0.00467201417
3509287.5 3730387.5 2 0.8810820046 -0.1418956053 -0.007674790335
3509312.5 3730412.5 2 0.888822646 -0.1340759976 -0.004664483195
3509312.5 3730387.5 2 0.8764720365 -0.1407872688 -0.007905884521
3509337.5 3730412.5 2 0.8838353936 -0.1326694185 -0.004741040823
3509337.5 3730387.5 2 0.8715894615 -0.1394689279 -0.008156989647
3509362.5 3730412.5 2 0.8789504475 -0.1310330459 -0.004827763499
3509362.5 3730387.5 2 0.8668891443 -0.1379508858 -0.008481313138
3509387.5 3730412.5 2 0.8740939927 -0.1292260875 -0.004922599078
3509387.5 3730387.5 2 0.8621311359 -0.1361978268 -0.008753168124
3509412.5 3730412.5 2 0.8692724133 -0.1271874989 -0.004954357657
3509412.5 3730387.5 2 0.8574860563 -0.1342335747 -0.009024223667
3509437.5 3730412.5 2 0.864356833 -0.1250421718 -0.005068820263
3509437.5 3730387.5 2 0.8526773996 -0.1321353073 -0.009305982029
3509462.5 3730412.5 2 0.859638602 -0.1227241706 -0.005216983365
3509462.5 3730387.5 2 0.8481282592 -0.1299026938 -0.009679959559
3509487.5 3730412.5 2 0.8550456804 -0.120328241 -0.005363774618
3509487.5 3730387.5 2 0.8435990311 -0.1275408792 -0.009983030879
3509512.5 3730412.5 2 0.8505697547 -0.1177979553 -0.005472598678
3509512.5 3730387.5 2 0.8392420003 -0.1250742951 -0.01029985169
3509537.5 3730412.5 2 0.8460939037 -0.1152839988 -0.005647292933
3509537.5 3730387.5 2 0.8347908385 -0.1226072577 -0.01060260271
3509562.5 3730412.5 2 0.8418701737 -0.1127172891 -0.005860646535
3509562.5 3730387.5 2 0.8306359669 -0.1201317377 -0.01099835679
3509587.5 3730412.5 2 0.8378101495 -0.1102137444 -0.006045279177
3509587.5 3730387.5 2 0.8265337403 -0.1176752704 -0.01128533395
3509612.5 3730412.5 2 0.8339056564 -0.1077027188 -0.006209080527
3509612.5 3730387.5 2 0.8226397556 -0.1152437175 -0.01159607087
3509637.5 3730412.5 2 0.8300644329 -0.105318688 -0.006410244087
3509637.5 3730387.5 2 0.8187209845 -0.1129209416 -0.01186642777
3509662.5 3730412.5 2 0.8265109095 -0.1029473849 -0.006636609
3509662.5 3730387.5 2 0.8151593098 -0.1106462814 -0.01222428628
3509687.5 3730412.5 2 0.8231488403 -0.1006761233 -0.006809954987
3509687.5 3730387.5 2 0.8117187134 -0.1084193927 -0.01245944288
3509712.5 3730412.5 2 0.8199952464 -0.09837062583 -0.006961343532
3509712.5 3730387.5 2 0.8085922785 -0.1061751167 -0.01272845584
3509737.5 3730412.5 2 0.8169725432 -0.09612276867 -0.007139007684
3509737.5 3730387.5 2 0.8055567297 -0.1039525031 -0.01296113476
3509762.5 3730412.5 2 0.814309554 -0.09374516373 -0.007323988113
3509762.5 3730387.5 2 0.8030077165 -0.1016199415 -0.01328176287
3509787.5 3730412.5 2 0.8118694644 -0.09131129473 -0.007462184259
3509787.5 3730387.5 2 0.8006645746 -0.09916635894 -0.0135041532
3509812.5 3730412.5 2 0.8097651462 -0.08865129667 -0.007630629579
3509812.5 3730387.5 2 0.7988018768 -0.09650027216 -0.01381783371
3509837.5 3730412.5 2 0.8079473579 -0.08586984537 -0.007850286964
3509837.5 3730387.5 2 0.7971820939 -0.09367220476 -0.01412281415
3509862.5 3730412.5 2 0.8066692373 -0.08276313184 -0.00814114708
3509862.5 3730387.5 2 0.7962059126 -0.09054326873 -0.01457076134
3509887.5 3730412.5 2 0.805892747 -0.07946387891 -0.008430930102
3509887.5 3730387.5 2 0.7956454576 -0.08716373945 -0.01496122786
3509912.5 3730412.5 2 0.8054883216 -0.07579796182 -0.008785489534
3509912.5 3730387.5 2 0.7955454667 -0.08342494452 -0.01544385756
3509937.5 3730412.5 2 0.80620955 -0.07189606899 -0.009263301759
3509937.5 3730387.5 2 0.7962810184 -0.07942232231 -0.01597201682
3509962.5 3730412.5 2 0.8061707494 -0.06795734157 -0.009767725964
3509962.5 3730387.5 2 0.7963561225 -0.07536487335 -0.01653106159
3509987.5 3730412.5 2 0.8061707494 -0.06795734157 -0.009767725964
3509987.5 3730387.5 2 0.7963561225 -0.07536487335 -0.01653106159
3503687.5 3730437.5 2 1.348316696 -0.02757797007 -0.001228812258
3503662.5 3730437.5 2 1.34774633 -0.02026383078 -0.0008596218776
3503712.5 3730437.5 2 1.348911305 -0.03515189389 -0.001888662112
3503737.5 3730437.5 2 1.349478057 -0.04302065221 -0.002550787614
3503762.5 3730437.5 2 1.350334157 -0.05103425555 -0.003272789274
3503787.5 3730437.5 2 1.350908549 -0.05882750951 -0.00392429376
3503812.5 3730437.5 2 1.351572763 -0.06583049321 -0.005017566912
3503837.5 3730437.5 2 1.352452834 -0.0717526308 -0.005985285709
3503862.5 3730437.5 2 1.353667925 -0.07639101273 -0.006915399809
3503887.5 3730437.5 2 1.354588555 -0.07977828055 -0.0076086179
3503912.5 3730437.5 2 1.355552655 -0.08186374575 -0.008540088019
3503937.5 3730437.5 2 1.356622438 -0.08291003548 -0.009202830478
3503962.5 3730437.5 2 1.357978212 -0.08296688621 -0.009835966964
3503987.5 3730437.5 2 1.359168021 -0.08226442149 -0.0101984375
3504012.5 3730437.5 2 1.360583502 -0.08081915761 -0.01062860834
3504037.5 3730437.5 2 1.36208118 -0.07889470969 -0.01092597121
3504062.5 3730437.5 2 1.36402288 -0.07646298302 -0.01127879164
3504087.5 3730437.5 2 1.366162572 -0.07366004756 -0.01152548285
3504112.5 3730437.5 2 1.368730509 -0.07048731359 -0.0115591719
3504137.5 3730437.5 2 1.371129687 -0.06711989368 -0.01171597593
3504162.5 3730437.5 2 1.373807668 -0.06357128057 -0.01177705982
3504187.5 3730437.5 2 1.376584104 -0.05989020059 -0.01191144987
3504212.5 3730437.5 2 1.379217246 -0.05607070992 -0.01117355486
3504237.5 3730437.5 2 1.380728065 -0.05218264707 -0.01080677839
3504262.5 3730437.5 2 1.381927006 -0.04826935282 -0.01018900309
3504287.5 3730437.5 2 1.382862017 -0.04438514172 -0.009834976158
3504312.5 3730437.5 2 1.383126398 -0.04051072022 -0.008374805005
3504337.5 3730437.5 2 1.381559376 -0.0365892057 -0.007446456227
3504362.5 3730437.5 2 1.37942214 -0.03267653443 -0.006547190322
3504387.5 3730437.5 2 1.377097279 -0.02892768136 -0.006072759627
3504412.5 3730437.5 2 1.374879934 -0.02539886666 -0.005152084993
3504437.5 3730437.5 2 1.371806886 -0.0219294477 -0.004576693056
3504462.5 3730437.5 2 1.368815374 -0.01850774409 -0.004078935706
3504487.5 3730437.5 2 1.365977127 -0.01528846319 -0.003878130548
3504512.5 3730437.5 2 1.363552089 -0.01235096612 -0.003269020735
3504537.5 3730437.5 2 1.360910731 -0.009611105008 -0.00317228893
3504562.5 3730437.5 2 1.358729563 -0.006965324332 -0.002752197237
3504587.5 3730437.5 2 1.356775984 -0.00445438916 -0.002687047961
3504612.5 3730437.5 2 1.354758886 -0.00213669193 -0.001696379206
3504637.5 3730437.5 2 1.351991169 -9.36981903e-006 -0.001260673542
3504662.5 3730437.5 2 1.349312967 0.001737018281 -0.0006416381701
3504687.5 3730437.5 2 1.346677492 0.002808121643 -4.033424665e-005
3504712.5 3730437.5 2 1.342702593 0.003003662921 0.001521184554
3504737.5 3730437.5 2 1.336832394 0.002817546502 0.00255521341
3504762.5 3730437.5 2 1.329816506 0.002235856602 0.003922876862
3504787.5 3730437.5 2 1.321625951 0.001777870908 0.004289815453
3504812.5 3730437.5 2 1.315231617 0.001486891685 0.003598400642
3504837.5 3730437.5 2 1.310034246 0.0009634788131 0.003002165694
3504862.5 3730437.5 2 1.306122493 -0.0001508679166 0.002486064663
3504887.5 3730437.5 2 1.302043819 -0.001974764251 0.002169159875
3504912.5 3730437.5 2 1.29899232 -0.004402093296 0.001422968896
3504937.5 3730437.5 2 1.296577504 -0.007253206374 0.0007891073222
3504962.5 3730437.5 2 1.295451563 -0.01033455127 0.0001195652835
3504987.5 3730437.5 2 1.294863242 -0.01367831188 -0.0003368202566
3505012.5 3730437.5 2 1.294539878 -0.01745301706 -0.0003118139091
3505037.5 3730437.5 2 1.293974078 -0.02159911871 -0.0002664462764
3505062.5 3730437.5 2 1.293264326 -0.02631011353 0.000132648631
3505087.5 3730437.5 2 1.29212085 -0.03137707164 0.0005305624152
3505112.5 3730437.5 2 1.290264631 -0.03699593694 0.00133276527
3505137.5 3730437.5 2 1.287581412 -0.04297418223 0.001930383239
3505162.5 3730437.5 2 1.284665535 -0.04946986561 0.002556858543
3505187.5 3730437.5 2 1.281565762 -0.05625351805 0.00287159895
3505212.5 3730437.5 2 1.278908861 -0.06357367734 0.003116653446
3505237.5 3730437.5 2 1.276294389 -0.07127063861 0.003319982631
3505262.5 3730437.5 2 1.274351657 -0.07947164939 0.003456646557
3505287.5 3730437.5 2 1.272526914 -0.08802357833 0.003546456368
3505312.5 3730437.5 2 1.271200179 -0.09712641081 0.003657134602
3505337.5 3730437.5 2 1.269715662 -0.1065686771 0.003753955029
3505362.5 3730437.5 2 1.268777314 -0.116382921 0.003756085021
3505387.5 3730437.5 2 1.26762315 -0.1263626635 0.003706396923
3505412.5 3730437.5 2 1.266599 -0.1366069562 0.003582553793
3505437.5 3730437.5 2 1.265181906 -0.1468177426 0.003298326233
3505462.5 3730437.5 2 1.264077475 -0.1569462247 0.002801275319
3505487.5 3730437.5 2 1.263020983 -0.1668387216 0.002133762574
3505512.5 3730437.5 2 1.262481631 -0.1765378106 0.001257600067
3505537.5 3730437.5 2 1.26217358 -0.1857143634 0.0002360581727
3505562.5 3730437.5 2 1.262671865 -0.1942461338 -0.0009133091284
3505587.5 3730437.5 2 1.263483272 -0.2020659239 -0.002159529757
3505612.5 3730437.5 2 1.265032319 -0.2093008416 -0.00355866133
3505637.5 3730437.5 2 1.266974811 -0.2157538236 -0.005023270988
3505662.5 3730437.5 2 1.269738253 -0.2214431797 -0.006426294716
3505687.5 3730437.5 2 1.272558728 -0.2264782692 -0.007817436198
3505712.5 3730437.5 2 1.275637344 -0.2310904905 -0.009256291707
3505737.5 3730437.5 2 1.278687889 -0.2351697776 -0.0107057918
3505762.5 3730437.5 2 1.281909363 -0.23887278 -0.01189287767
3505787.5 3730437.5 2 1.28437366 -0.242354644 -0.01303166239
3505812.5 3730437.5 2 1.285937205 -0.2458648041 -0.01410304209
3505837.5 3730437.5 2 1.286474576 -0.2492622012 -0.01515366717
3505862.5 3730437.5 2 1.285944375 -0.2527082948 -0.01585685832
3505887.5 3730437.5 2 1.283511379 -0.2561916593 -0.01648806434
3505912.5 3730437.5 2 1.278895101 -0.2597327245 -0.01699444069
3505937.5 3730437.5 2 1.272426723 -0.2632212465 -0.01748567718
3505962.5 3730437.5 2 1.263742419 -0.2667109429 -0.01741898925
3505987.5 3730437.5 2 1.252112655 -0.2700636192 -0.01716192769
3506012.5 3730437.5 2 1.237435445 -0.2730398148 -0.01682591707
3506037.5 3730437.5 2 1.220437205 -0.2756145025 -0.0164498516
3506062.5 3730437.5 2 1.200703426 -0.2776119461 -0.01561157129
3506087.5 3730437.5 2 1.178112392 -0.2789550488 -0.01452159689
3506112.5 3730437.5 2 1.152717715 -0.2792332571 -0.01350034354
3506137.5 3730437.5 2 1.125210741 -0.2785490943 -0.01235481235
3506162.5 3730437.5 2 1.095382576 -0.2765835121 -0.01115469244
3506187.5 3730437.5 2 1.06409906 -0.2734102565 -0.009769186923
3506212.5 3730437.5 2 1.031142803 -0.2686137353 -0.008503432878
3506237.5 3730437.5 2 0.9968527967 -0.2625057441 -0.007075937545
3506262.5 3730437.5 2 0.9613543576 -0.2547522534 -0.006135716394
3506287.5 3730437.5 2 0.9262099542 -0.2457125456 -0.005164422959
3506312.5 3730437.5 2 0.8906429121 -0.2350450539 -0.004230907241
3506337.5 3730437.5 2 0.8546155301 -0.2233214889 -0.003133057966
3506362.5 3730437.5 2 0.8184710626 -0.2102414271 -0.002877589971
3506387.5 3730437.5 2 0.7837673344 -0.1964780443 -0.002536181399
3506412.5 3730437.5 2 0.749392275 -0.1816926083 -0.002220726524
3506437.5 3730437.5 2 0.7152820504 -0.1666150947 -0.001723788049
3506462.5 3730437.5 2 0.6817341788 -0.1509232487 -0.002164755293
3506487.5 3730437.5 2 0.6497815983 -0.1354460967 -0.002295102341
3506512.5 3730437.5 2 0.6185864937 -0.1197034196 -0.002839258258
3506537.5 3730437.5 2 0.5885073524 -0.1043878873 -0.003194264038
3506562.5 3730437.5 2 0.5594768356 -0.08894863089 -0.004368700193
3506587.5 3730437.5 2 0.5320222726 -0.0741951546 -0.005104854779
3506612.5 3730437.5 2 0.5058474072 -0.05954244262 -0.006754322606
3506637.5 3730437.5 2 0.4814945456 -0.04579420774 -0.007879586913
3506662.5 3730437.5 2 0.4581655794 -0.03238492456 -0.009432239366
3506687.5 3730437.5 2 0.4362118226 -0.02009741439 -0.0103193065
3506712.5 3730437.5 2 0.415758567 -0.008243179694 -0.01235418072
3506737.5 3730437.5 2 0.3980623154 0.002579839686 -0.01369768245
3506762.5 3730437.5 2 0.3816102832 0.01276726653 -0.01529841921
3506787.5 3730437.5 2 0.3669178296 0.02144234002 -0.01617851118
3506812.5 3730437.5 2 0.353355986 0.02931429163 -0.01867971754
3506837.5 3730437.5 2 0.3433280474 0.03632738871 -0.02029697157
3506862.5 3730437.5 2 0.3344058553 0.04292050838 -0.02221624712
3506887.5 3730437.5 2 0.3281986915 0.04780235492 -0.02312005755
3506912.5 3730437.5 2 0.3234020107 0.05112527013 -0.0251018707
3506937.5 3730437.5 2 0.3212538321 0.05308252859 -0.02515307035
3506962.5 3730437.5 2 0.3181606638 0.05487241151 -0.02407415858
3506987.5 3730437.5 2 0.3158589143 0.05690139551 -0.02311055329
3507012.5 3730437.5 2 0.3143990751 0.05914825271 -0.02209874509
3507037.5 3730437.5 2 0.3146888124 0.06129234977 -0.02064851249
3507062.5 3730437.5 2 0.3150386651 0.06355330285 -0.01817654958
3507087.5 3730437.5 2 0.3163655181 0.06572436271 -0.01670183284
3507112.5 3730437.5 2 0.3181226226 0.06761355791 -0.01410430332
3507137.5 3730437.5 2 0.3202643135 0.0692243131 -0.01240772716
3507162.5 3730437.5 2 0.3230170514 0.07069721616 -0.01033584843
3507187.5 3730437.5 2 0.3264669594 0.07185495403 -0.00935226101
3507212.5 3730437.5 2 0.3305296632 0.07261119866 -0.007432692013
3507237.5 3730437.5 2 0.3347767013 0.07308669206 -0.006711085052
3507262.5 3730437.5 2 0.3399208106 0.07334679652 -0.005501141348
3507287.5 3730437.5 2 0.3454417251 0.07333133174 -0.005178683035
3507312.5 3730437.5 2 0.3518216459 0.07294081053 -0.004099547518
3507337.5 3730437.5 2 0.3583225766 0.07227802394 -0.003938122228
3507362.5 3730437.5 2 0.3657383312 0.07138268039 -0.003170235152
3507387.5 3730437.5 2 0.3732513823 0.07028613464 -0.003143994748
3507412.5 3730437.5 2 0.3816414209 0.06890412341 -0.002477056637
3507437.5 3730437.5 2 0.3900384911 0.06738779749 -0.002529711802
3507462.5 3730437.5 2 0.3992514169 0.06574311065 -0.001953825028
3507487.5 3730437.5 2 0.4083191775 0.06401864328 -0.002020088448
3507512.5 3730437.5 2 0.4181916385 0.06211299187 -0.001614479749
3507537.5 3730437.5 2 0.4281044054 0.06016237567 -0.001858119223
3507562.5 3730437.5 2 0.4387344934 0.0581616194 -0.001402460898
3507587.5 3730437.5 2 0.4491212372 0.05613765027 -0.001525483421
3507612.5 3730437.5 2 0.4602305904 0.05397481978 -0.001282963239
3507637.5 3730437.5 2 0.471531454 0.05175904145 -0.001603541224
3507662.5 3730437.5 2 0.4834542517 0.04948376573 -0.001243283458
3507687.5 3730437.5 2 0.4952410571 0.0472051894 -0.001414983496
3507712.5 3730437.5 2 0.507701959 0.04481146307 -0.00118572987
3507737.5 3730437.5 2 0.5203848307 0.04233627471 -0.001417512837
3507762.5 3730437.5 2 0.5336201845 0.03974324204 -0.0009718155348
3507787.5 3730437.5 2 0.5467176088 0.03712925983 -0.001079414059
3507812.5 3730437.5 2 0.5604961277 0.0344110678 -0.0008167497216
3507837.5 3730437.5 2 0.5745519938 0.03160317024 -0.001012391134
3507862.5 3730437.5 2 0.5891685749 0.0286635488 -0.0004940744645
3507887.5 3730437.5 2 0.6037636337 0.02574331753 -0.0005212983227
3507912.5 3730437.5 2 0.618735634 0.02276392728 0.0002098777651
3507937.5 3730437.5 2 0.633655728 0.01975077348 0.000371490198
3507962.5 3730437.5 2 0.6489649901 0.01661494201 0.001174096235
3507987.5 3730437.5 2 0.664351601 0.01359729061 0.001340574087
3508012.5 3730437.5 2 0.6799331664 0.01057057753 0.002448962322
3508037.5 3730437.5 2 0.6951449215 0.007552045904 0.002928393528
3508062.5 3730437.5 2 0.7105170433 0.004348994429 0.004046461542
3508087.5 3730437.5 2 0.7257318746 0.001288427905 0.004390050932
3508112.5 3730437.5 2 0.7409339348 -0.001809311092 0.005709018127
3508137.5 3730437.5 2 0.7554739857 -0.004858635159 0.006257971963
3508162.5 3730437.5 2 0.7700435369 -0.008141847971 0.007485481769
3508187.5 3730437.5 2 0.7842943477 -0.01123320057 0.007840529741
3508212.5 3730437.5 2 0.7982921816 -0.0144208568 0.009374384615
3508237.5 3730437.5 2 0.8111857737 -0.01754663438 0.01006872464
3508262.5 3730437.5 2 0.8237660207 -0.02096545028 0.01158386876
3508287.5 3730437.5 2 0.835657469 -0.02426143722 0.01217143412
3508312.5 3730437.5 2 0.8467711672 -0.02790148478 0.01408102091
3508337.5 3730437.5 2 0.8562948047 -0.03170147467 0.01490566822
3508362.5 3730437.5 2 0.8653882457 -0.03627060063 0.01631768422
3508387.5 3730437.5 2 0.8737429787 -0.04105331957 0.01653442604
3508412.5 3730437.5 2 0.8818738553 -0.04646976096 0.017659279
3508437.5 3730437.5 2 0.8887975785 -0.05211413756 0.01763089279
3508462.5 3730437.5 2 0.8960887973 -0.05794015479 0.01793041767
3508487.5 3730437.5 2 0.9028445049 -0.06358075552 0.01760121367
